TA_ID,TAMBON_T,TAMBON_E,AM_ID,LAT,LONG
260202,ต. เกาะโพธิ์,Ko Pho,2602,14.156,101.231
350406,ต. นาคำ,Na Kham,3504,15.633,104.412
412002,ต. เชียงดา,Chiang Da,4120,17.859,103.027
330704,ต. ตูม,Tum,3307,14.903,104.009
321202,ต. หนองไผ่ล้อม,Nong Phai Lom,3212,15.02,103.905
141212,ต. ชายนา,Chai Na,1412,14.258,100.348
440107,ต. เกิ้ง,Koeng,4401,16.21,103.33
540501,ต. เด่นชัย,Den Chai,5405,17.973,100.04
451112,ต. ช้างเผือก,Chang Phueak,4511,15.681,103.938
400806,ต. ทุ่งโป่ง,Thung Pong,4008,16.731,102.676
571602,ต. จอมหมอกแก้ว,Chom Mok Kaeo,5716,19.757,99.747
450517,ต. เมืองน้อย,Mueang Noi,4505,15.985,103.764
601117,ต. สระแก้ว,Sa Kaeo,6011,15.784,99.803
800202,ต. บ้านเกาะ,Ban Ko,8002,8.539,99.814
301301,ต. ประทาย,Prathai,3013,15.536,102.724
910106,ต. เกาะสาหร่าย,Ko Sarai,9101,6.541,99.299
660608,ต. บางคลาน,Bang Khlan,6606,16.001,100.286
330423,ต. เวียงเหนือ,Wiang Nuea,3304,14.637,104.686
440512,ต. เหล่าบัวบาน,Lao Bua Ban,4405,16.367,103.012
720715,ต. ดอนมะนาว,Don Manao,7207,14.166,100.011
720111,ต. ดอนโพธิ์ทอง,Don Pho Thong,7201,14.426,100.032
190803,ต. ดอนทอง,Don Thong,1908,14.664,100.654
490602,ต. ป่งขาม,Pong Kham,4906,16.763,104.729
160301,ต. โคกสำโรง,Khok Samrong,1603,15.071,100.713
330111,ต. โพนข่า,Phon Kha,3301,15.055,104.385
570606,ต. ศรีโพธิ์เงิน,Si Pho Ngoen,5706,19.435,99.934
401016,ต. หนองน้ำใส,Nong Nam Sai,4010,16.042,102.76
200613,ต. หนองปรือ,Nong Prue,2006,13.511,101.254
460906,ต. โนนแหลมทอง,Non Laem Thong,4609,16.751,103.619
230104,ต. หนองคันทรง,Nong Khan Song,2301,12.194,102.542
310408,ต. หนองกง,Nong Kong,3104,14.674,102.896
460303,ต. โพนงาม,Phon Ngam,4603,16.316,103.658
260302,ต. บ้านพร้าว,Ban Phrao,2603,14.222,101.101
660111,ต. ฆะมัง,,6601,16.369,100.373
220607,ต. บางกะไชย,Bang Kachai,2206,12.53,102.024
120306,ต. บ้านใหม่,Ban Mai,1203,13.861,100.333
720402,ต. บางปลาม้า,Bang Pla Ma,7204,14.402,100.102
930505,ต. พนมวังก์,Phanom Wang,9305,7.684,100.023
301315,ต. ทุ่งสว่าง,Thung Sawang,3013,15.493,102.686
490601,ต. หว้านใหญ่,Wan Yai,4906,16.716,104.728
401901,ต. เขาสวนกวาง,Khao Suan Kwang,4019,16.861,102.84
331407,ต. สะพุง,Saphung,3314,14.828,104.474
412402,ต. โนนทองอินทร์,Non Thong In,4124,17.197,103.177
720504,ต. บางงาม,Bang Ngam,7205,14.601,100.097
700502,ต. ท่าผา,Tha Pha,7005,13.865,99.865
540113,ต. วังหงษ์,Wang Hong,5401,18.246,100.139
550701,ต. กลางเวียง,Klang Wiang,5507,18.577,100.74
820103,ต. ถ้ำน้ำผุด,Tham Nam Phut,8201,8.427,98.527
920113,ต. นาโต๊ะหมิง,Na To Ming,9201,7.556,99.527
161001,ต. ลำสนธิ,Lam Sonthi,1610,15.341,101.362
800810,ต. ดอนตะโก,Don Tako,8008,8.56,99.903
520108,ต. ปงแสนทอง,Pong Saen Thong,5201,18.268,99.432
260409,ต. องครักษ์,Ongkharak,2604,14.107,101.005
390412,ต. หันนางาม,Han Na Ngam,3904,16.985,102.246
130606,ต. ลำไทร,Lam Sai,1306,13.973,100.861
210311,ต. คลองปูน,Khlong Pun,2103,12.765,101.75
720801,ต. ย่านยาว,Yan Yao,7208,14.71,100.112
311606,ต. โคกเหล็ก,Khok Lek,3116,15.023,103.23
510109,ต. เหมืองจี้,Mueang Chi,5101,18.468,98.971
730209,ต. สระพัฒนา,Sa Phatthana,7302,14.096,100.043
180611,ต. สามง่ามท่าโบสถ์,Sam Ngam Tha Bot,1806,15.065,100.026
730613,ต. คลองจินดา,Khlong Chinda,7306,13.677,100.092
420510,ต. นาหอ,Na Ho,4205,17.331,101.142
800405,ต. ไม้เรียง,Mai Riang,8004,8.457,99.477
410107,ต. หมูม่น,Mu Mon,4101,17.469,102.771
760123,ต. หนองขนาน,Nong Khanan,7601,12.995,100.013
920308,ต. เกาะเปียะ,Ko Pia,9203,7.453,99.701
801304,ต. ควนเกย,Khuan Koei,8013,8.14,99.9
560507,ต. ป่าซาง,Pa Sang,5605,19.284,100.084
342209,ต. ขามป้อม,Kham Pom,3422,14.981,104.821
450123,ต. แคนใหญ่,Khaen Yai,4501,15.897,103.672
190203,ต. ตาลเดี่ยว,Tan Diao,1902,14.552,101.015
800912,ต. นาโพธิ์,Na Pho,8009,8.209,99.574
160117,ต. บางขันหมาก,Bang Khan Mak,1601,14.82,100.583
190208,ต. บ้านป่า,Ban Pa,1902,14.622,101.029
900711,ต. บ้านขาว,Ban Khao,9007,7.761,100.247
180104,ต. ชัยนาท,Chai Nat,1801,15.129,100.151
160320,ต. วังจั่น,Wang Chan,1603,15.102,100.673
720412,ต. วังน้ำเย็น,Wang Nam Yen,7204,14.377,100.015
320405,ต. หนองสนิท,Nong Sanit,3204,15.16,103.655
461308,ต. ลำห้วยหลัว,Lam Huai Lua,4613,16.732,103.815
800809,ต. ไทยบุรี,Thai Buri,8008,8.665,99.879
661101,ต. วังงิ้วใต้,Wang Ngio Tai,6611,16.028,100.648
330806,ต. กระหวัน,Krawan,3308,14.673,104.414
330603,ต. ปราสาทเยอ,Prasat Yoe,3306,14.811,104.364
160401,ต. ลำนารายณ์,Lam Narai,1604,15.214,101.146
800112,ต. กำแพงเซา,Kamphaeng Sao,8001,8.401,99.868
470703,ต. หนองบัว,Nong Bua,4707,17.148,103.827
860407,ต. บางมะพร้าว,Bang Maphrao,8604,9.918,99.147
840604,ต. เวียง,Wiang,8406,9.388,99.148
301418,ต. สุขเกษม,Suk Kasem,3014,14.667,101.939
460703,ต. อุ่มเม่า,Um Mao,4607,16.398,103.464
160505,ต. บางงา,Bang Nga,1605,14.85,100.492
401512,ต. หนองไผ่ล้อม,Nong Phai Lom,4015,15.752,102.841
360105,ต. บ้านค่าย,Ban Khai,3601,15.684,102.028
302904,ต. ไพล,Phrai,3029,15.36,102.971
450808,ต. ดอนโอง,Don Ong,4508,16.206,103.826
660506,ต. ภูมิ,Phum,6605,16.037,100.445
490511,ต. เหล่าสร้างถ่อ,Lao Sang Tho,4905,16.561,104.492
540109,ต. ห้วยม้า,Huai Ma,5401,18.228,100.237
480208,ต. หนองเทาใหญ่,Nong Thao Yai,4802,17.121,104.523
901111,ต. ทุ่งใหญ่,Thung Yai,9011,7.03,100.537
240119,ต. บางเตย,Bang Toei,2401,13.706,100.993
640801,ต. ศรีนคร,Si Nakhon,6408,17.373,99.98
760202,ต. สระพัง,Sa Phang,7602,13.257,99.811
600202,ต. ยางตาล,Yang Tan,6002,15.585,100.114
560114,ต. แม่ใส,Mae Sai,5601,19.127,99.886
471212,ต. ค้อใต้,Kho Tai,4712,17.368,103.33
900304,ต. สะกอม,Sa Kom,9003,6.935,100.794
450606,ต. วารีสวัสดิ์,Wari Sawat,4506,15.684,104.044
311109,ต. ดอนมนต์,Don Mon,3111,15.209,103.183
800407,ต. นากะชะ,Na Kacha,8004,8.415,99.476
450613,ต. คำไฮ,Kham Hai,4506,15.639,104.159
801306,ต. ควนชุม,Khuan Chum,8013,8.183,99.919
130506,ต. บ่อเงิน,Bo Ngoen,1305,14.102,100.383
110308,ต. ราชาเทวะ,,1103,13.681,100.733
350104,ต. สำราญ,Samran,3501,15.838,104.113
550704,ต. ตาลชุม,Tan Chum,5507,18.637,100.783
320702,ต. ธาตุ,That,3207,15.317,103.94
170610,ต. โพธิ์ชัย,Pho Chai,1706,15.027,100.439
331607,ต. วังหิน,Wang Hin,3316,14.92,104.24
220105,ต. คมบาง,Kom Bang,2201,12.542,102.169
301407,ต. ดอน,Don,3014,14.679,102.108
441005,ต. ดงดวน,Dong Duan,4410,15.731,103.162
370604,ต. หนองแก้ว,Nong Kaeo,3706,15.696,104.531
200403,ต. หนองปลาไหล,Nong Pla Lai,2004,12.982,100.945
720807,ต. กระเสียว,Krasiao,7208,14.801,100.056
570906,ต. เวียงพางคำ,Wiang Phang Kham,5709,20.409,99.9
550504,ต. ศิลาแลง,Sila Laeng,5505,19.148,100.967
341112,ต. ตากแดด,Tak Daet,3411,15.589,105.183
940604,ต. ปากู,Pa Ku,9406,6.624,101.474
471217,ต. ตาลเนิ้ง,Tan Noeng,4712,17.346,103.611
310906,ต. บ้านเป้า,Ban Pao,3109,15.627,102.892
311802,ต. หนองปล่อง,Nong Plong,3118,14.743,102.844
901303,ต. ห้วยลึก,Huai Luek,9013,7.267,100.366
840403,ต. ตลิ่งงาม,Taling Ngam,8404,9.453,99.955
331003,ต. ก้านเหลือง,Kan Lueang,3310,15.052,104.143
330127,ต. หนองไผ่,Nong Phai,3301,15.143,104.271
530308,ต. ร่วมจิต,Ruam Chit,5303,17.718,100.329
451004,ต. นาแซง,Na Saeng,4510,16.144,103.968
190801,ต. หนองโดน,Nong Don,1908,14.688,100.693
860116,ต. หาดทรายรี,Hat Sai Ri,8601,10.369,99.233
300803,ต. ด่านนอก,Dan Nok,3008,15.157,101.87
720904,ต. บ้านดอน,Ban Don,7209,14.303,99.923
440306,ต. แก้งแก,Kaeng Kae,4403,16.197,103.103
452005,ต. เหล่า,Lao,4520,15.965,103.827
130602,ต. ลาดสวาย,Lat Sawai,1306,13.958,100.685
900701,ต. ระโนด,Ra Not,9007,7.754,100.325
450612,ต. นานวล,Na Nuan,4506,15.639,104.124
240209,ต. ปากน้ำ,Pak Nam,2402,13.753,101.212
660410,ต. วังหว้า,Wang Wa,6604,16.207,100.354
340407,ต. ท่าไห,Tha Hai,3404,15.319,104.602
401505,ต. สำโรง,Samrong,4015,15.833,102.744
431603,ต. บ้านต้อน,Ban Ton,4316,18.258,103.236
850206,ต. ในวงเหนือ,Nai Wong Nuea,8502,10.02,98.842
430103,ต. โพธิ์ชัย,Pho Chai,4301,17.847,102.773
120502,ต. ราษฎร์นิยม,Rat Niyom,1205,14.088,100.329
210111,ต. ทับมา,Thap Ma,2101,12.708,101.247
960604,ต. สามัคคี,Samakkhi,9606,6.423,101.587
150501,ต. แสวงหา,Sawaeng Ha,1505,14.763,100.31
720501,ต. ศรีประจันต์,Si Prachan,7205,14.609,100.179
600111,ต. บ้านแก่ง,Ban Kaeng,6001,15.788,100.057
440913,ต. หนองทุ่ม,Nong Thum,4409,15.875,103.399
401509,ต. หันโจด,Han Chot,4015,15.758,102.695
440410,ต. ขามเฒ่าพัฒนา,Kham Thao Phatthana,4404,16.277,103.321
941203,ต. ป่าไร่,Pa Rai,9412,6.685,101.214
200409,ต. เขตการปกคองพิเศษพัทยา,,2004,12.91,100.884
720207,ต. โคกช้าง,Khok Chang,7202,14.91,100.169
321203,ต. กระออม,Kra-Om,3212,15.13,103.968
430207,ต. บ้านว่าน,Ban Wan,4302,17.743,102.558
451904,ต. เด่นราษฎร์,Den Rat,4519,15.582,103.965
660107,ต. โรงช้าง,,6601,16.422,100.259
331018,ต. หนองห้าง,Nong Hang,3310,15.098,104.088
640302,ต. ทุ่งหลวง,Thung Luang,6403,16.877,99.774
330907,ต. ด่าน,Dan,3309,15.421,104.026
750310,ต. แพรกหนามแดง,Phraek Nam Daeng,7503,13.343,99.882
104802,แขวง ศาลาธรรมสพน์,,1048,13.783,100.39
730125,ต. บ้านยาง,Ban Yang,7301,13.868,99.929
220314,ต. คลองขุด,Khlong Khut,2203,12.563,101.935
321602,ต. บึง,Bueng,3216,15.06,103.61
450301,ต. บัวแดง,Bua Daeng,4503,15.65,103.359
481204,ต. หนองโพธิ์,Nong Pho,4812,17.091,104.491
120503,ต. หนองเพรางาย,Nong Phrao Ngai,1205,13.906,100.322
390110,ต. ลำภู,Lamphu,3901,17.243,102.44
241102,ต. คลองเขื่อน,Khlong Khuean,2411,13.772,101.185
501003,ต. สันต้นหมื้อ,San Ton Mue,5010,19.948,99.28
451012,ต. นาเลิง,Na Loeng,4510,15.933,103.915
760507,ต. วังไคร้,Wang Khrai,7605,12.919,99.82
570513,ต. เมืองพาน,Mueang Phan,5705,19.554,99.746
501406,ต. หนองแหย่ง,Nong Yaeng,5014,18.911,99.101
760701,ต. บ้านแหลม,Ban Laem,7607,13.206,99.98
841208,ต. คลองปราบ,Khlong Prap,8412,8.749,99.348
720203,ต. นางบวช,Nang Buat,7202,14.811,100.12
450109,ต. ปอภาร,Po Phan,4501,16.081,103.523
200108,ต. หนองข้างคอก,Nong Khang Khok,2001,13.305,101.006
931001,ต. ป่าพะยอม,,9310,7.86,99.947
370103,ต. นาจิก,Na Chik,3701,15.787,104.564
240110,ต. คลองนครเนื่องเขต,Khlong Nakhon Nueang Khet,2401,13.766,101.008
480408,ต. นางัว,Na Ngua,4804,17.943,104.182
240302,ต. บางขนาก,Bang Khanak,2403,13.858,101.115
860110,ต. วังไผ่,Wang Phai,8601,10.525,99.123
471502,ต. เหล่าโพนค้อ,Lao Phon Kho,4715,17,104.331
610107,ต. ท่าซุง,Tha Sung,6101,15.31,100.058
940208,ต. ทุ่งพลา,Thung Phla,9402,6.641,101.152
400605,ต. ซำยาง,Sam Yang,4006,16.688,102.091
160616,ต. หนองกระเบียน,Nong Krabian,1606,15.148,100.534
471216,ต. ตาลโกน,Tan Kon,4712,17.345,103.564
860801,ต. ปากตะโก,Pak Tako,8608,10.081,99.142
350604,ต. ผือฮี,Phue Hi,3506,15.45,104.27
900703,ต. ตาเครียะ,Takhria,9007,7.848,100.256
570412,ต. ศรีดอนไชย,Si Don Chai,5704,19.609,100.092
330416,ต. หนองหญ้าลาด,Nong Ya Lat,3304,14.654,104.621
900712,ต. แดนสงวน,Daen Sa Nguan,9007,7.878,100.291
301107,ต. เมืองเกษตร,Mueang Kaset,3011,15.424,102.159
400606,ต. หนองแดง,Nong Daeng,4006,16.711,102.113
450805,ต. สะอาด,Sa-At,4508,16.209,103.767
250105,ต. ท่างาม,Tha Ngam,2501,14.017,101.413
900102,ต. เขารูปช้าง,Khao Rupchang,9001,7.154,100.612
730513,ต. นราภิรมย์,Nara Phirom,7305,13.953,100.262
311015,ต. บุโพธิ์,Bu Pho,3110,15.109,102.938
960405,ต. ลุโบะบือซา,Lubo Buesa,9604,6.43,101.725
190318,ต. หนองโรง,Nong Rong,1903,14.279,100.865
360101,ต. ในเมือง,Nai Mueang,3601,15.804,102.037
332004,ต. โนนเพ็ก,Non Phek,3320,14.933,104.327
301602,ต. ทับสวาย,Thap Sawai,3016,15.021,102.634
730214,ต. หนองกระทุ่ม,Nong Krathum,7302,14.004,99.865
860117,ต. ถ้ำสิงห์,Tham Sing,8601,10.418,99.058
500608,ต. สันป่ายาง,San Pa Yang,5006,19.049,98.83
400405,ต. จระเข้,Chorakhe,4004,16.458,102.536
440905,ต. โพธิ์ชัย,Pho Chai,4409,15.729,103.415
350102,ต. น้ำคำใหญ่,Nam Kham Yai,3501,15.828,104.167
940601,ต. ตะโละแมะนา,Talo Maena,9406,6.604,101.401
270608,ต. บ้านใหม่หนองไทร,Ban Mai Nong Sai,2706,13.715,102.51
451304,ต. ยางคำ,Yang Kham,4513,15.443,103.971
770701,ต. หัวหิน,Hua Hin,7707,12.592,99.94
180401,ต. สรรพยา,Sapphaya,1804,15.128,100.233
312305,ต. ยายแย้มวัฒนา,Yai Yaem Watthana,3123,14.505,102.918
160622,ต. สนามแจง,Sanam Chaeng,1606,15.008,100.538
331502,ต. ละเอาะ,La-O,3315,14.93,104.451
100307,แขวง ลำผักชี,,1003,13.797,100.844
330911,ต. ไผ่,Phai,3309,15.332,104.257
210105,ต. เพ,Phe,2101,12.629,101.418
461801,ต. ฆ้องชัยพัฒนา,Khong Chai Phatthana,4618,16.257,103.463
300908,ต. สายออ,Sai-O,3009,15.226,102.002
540605,ต. หัวเมือง,Hua Mueang,5406,18.333,100.181
620504,ต. ท่าพุทรา,Tha Phutsa,6205,16.269,99.679
160611,ต. หนองเต่า,Nong Tao,1606,14.963,100.555
600304,ต. เกยไชย,Koei Chai,6003,15.869,100.286
461301,ต. สมเด็จ,Somdet,4613,16.705,103.754
451705,ต. ดงสิงห์,Dong Sing,4517,16.175,103.58
301308,ต. หนองค่าย,Nong Khai,3013,15.596,102.759
820505,ต. ตำตัว,Tamtua,8205,8.784,98.377
310708,ต. โคกย่าง,Khok Yang,3107,14.562,103.005
330521,ต. สำโรงตาเจ็น,Samrong Ta Chen,3305,14.872,104.17
160605,ต. บ้านชี,Ban Chi,1606,14.947,100.5
490501,ต. บ้านช่ง,,4905,16.569,104.451
180202,ต. วัดโคก,Wat Khok,1802,15.326,100.107
920804,ต. โคกสะบ้า,Khok Saba,9208,7.49,99.714
920905,ต. เขาไพร,Khao Phrai,9209,7.96,99.661
180103,ต. ท่าชัย,Tha Chai,1801,15.163,100.113
260305,ต. ทองหลาง,Thong Lang,2603,14.207,101.037
840204,ต. ทุ่งกง,Thung Kong,8402,9.122,99.405
321201,ต. สำโรงทาบ,Samrong Thap,3212,14.989,103.926
740116,ต. บางกระเจ้า,Bang Krachao,7401,13.512,100.215
440204,ต. หนองกุง,Nong Kung,4402,16.072,103.437
450601,ต. พนมไพร,Phanom Phrai,4506,15.688,104.118
940206,ต. นาประดู่,Na Pradu,9402,6.689,101.142
801303,ต. เสาธง,Sao Thong,8013,8.252,99.924
451102,ต. ดอกไม้,Dokmai,4511,15.654,103.774
460708,ต. หนองอีเฒ่า,Nong I Thao,4607,16.339,103.371
441107,ต. หนองบัวสันตุ,Nong Bua Santu,4411,15.637,103.177
530106,ต. วังกะพี้,Wang Kaphi,5301,17.545,100.079
330203,ต. คอนกาม,Khon Kam,3302,15.223,104.36
